id,date,user_username,user_displayname,content,like_count,retweet_count,reply_count,quote_count,lang,url,external_urls,is_retweet,is_quote,is_reply,referenced_tweet_id,referenced_tweet_text,search_query,search_preset,search_hashtags,search_lang,search_since,search_until,search_executed_at
1968717322408849783,2025-09-18 16:42:41+00:00,,,"Chinese peptides supplier 
✅Factory direct pricing cut out the middleman and enjoy.
✅99% purity, backed by a third party lab #semaglutide #Retatrutide #tirzepatide
#retatrutide #bodybuilder #peptides #GLP1 #glp1 #weightlossjourney #weightloss #greymarket #reta https://t.co/KmbfRlAkBM",0,0,0,0,en,https://x.com/i/web/status/1968717322408849783,https://x.com/MiguelRossi7/status/1968717322408849783/photo/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968717204792176797,2025-09-18 16:42:13+00:00,,,"Chinese peptides supplier 
✅Factory direct pricing cut out the middleman and enjoy.
✅99% purity, backed by a third party lab #semaglutide #Retatrutide #tirzepatide
#retatrutide #bodybuilder #peptides #GLP1 #glp1 #weightlossjourney #weightloss #greymarket #reta https://t.co/Yqe8VWOisb",0,0,0,0,en,https://x.com/i/web/status/1968717204792176797,https://x.com/MiguelRossi7/status/1968717204792176797/video/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968716668592407029,2025-09-18 16:40:05+00:00,,,"Kijk en zo begint het dus hé
#Blokken
Ben Crabbé die verklaart dat #ozempic een afslankmedicijn is.

Neen, Semaglutide is een medicijn voor diabetici.

(Hij zei nadien wel dat het voor diabetici is, maar het gaat me erom dat het niet mag gedefinieerd worden als afslankmedicijn!)",3,0,0,0,nl,https://x.com/i/web/status/1968716668592407029,,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968716525675675772,2025-09-18 16:39:31+00:00,,,"Chinese peptides supplier 
✅Factory direct pricing cut out the middleman and enjoy.
✅99% purity, backed by a third party lab #semaglutide #Retatrutide #tirzepatide
#retatrutide #bodybuilder #peptides #GLP1 #glp1 #weightlossjourney #weightloss #greymarket #reta https://t.co/LfotiEHTwQ",0,0,0,0,en,https://x.com/i/web/status/1968716525675675772,https://x.com/MiguelRossi7/status/1968716525675675772/photo/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968715857246269512,2025-09-18 16:36:51+00:00,,,"Should I document my weight loss journey, unlike foodie beauty, and Amber Lynn reed I’m actually very successful at it. Would you watch? #weightlossjourney https://t.co/rsQJ0moLNI",1,0,1,0,en,https://x.com/i/web/status/1968715857246269512,https://x.com/eternalfatty206/status/1968715857246269512/video/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968715256311529922,2025-09-18 16:34:28+00:00,,,"Satisfied client
Chinese peptides supplier 
✅Factory direct pricing cut out the middleman and enjoy.
✅99% purity, backed by a third party lab #semaglutide #Retatrutide #tirzepatide
#retatrutide #bodybuilder #peptides #GLP1 #glp1 #weightlossjourney #weightloss #greymarket #reta https://t.co/RcZ9SUvPA1",0,0,0,0,en,https://x.com/i/web/status/1968715256311529922,https://x.com/MiguelRossi7/status/1968715256311529922/video/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968715188099563927,2025-09-18 16:34:12+00:00,,,"OrexiBurn is an advanced weight management supplement formulated to enhance metabolism, support fat-burning, and improve overall well-being. 
Click Here Learn More: https://t.co/EAWkFuKSh8
.
.
.
#WeightLossJourney #FitnessGoals #HealthyLiving #LoseWeight #WeightLossMotivation https://t.co/PkufRFkO0w",0,0,0,0,en,https://x.com/i/web/status/1968715188099563927,https://orexeeburn.com/ https://x.com/Healthstrategi/status/1968715188099563927/photo/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968715079416758375,2025-09-18 16:33:46+00:00,,,"Reta pens
Chinese peptides supplier 
✅Factory direct pricing cut out the middleman and enjoy.
✅99% purity, backed by a third party lab #semaglutide #Retatrutide #tirzepatide
#retatrutide #bodybuilder #peptides #GLP1 #glp1 #weightlossjourney #weightloss #greymarket #reta https://t.co/NMt69tNNmz",0,0,0,0,en,https://x.com/i/web/status/1968715079416758375,https://x.com/MiguelRossi7/status/1968715079416758375/video/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968714964161478789,2025-09-18 16:33:19+00:00,,,"Satisfied client
Chinese peptides supplier 
✅Factory direct pricing cut out the middleman and enjoy.
✅99% purity, backed by a third party lab #semaglutide #Retatrutide #tirzepatide
#retatrutide #bodybuilder #peptides #GLP1 #glp1 #weightlossjourney #weightloss #greymarket #reta https://t.co/kIOmqNWmvv",0,0,0,0,en,https://x.com/i/web/status/1968714964161478789,https://x.com/MiguelRossi7/status/1968714964161478789/video/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968714435641426235,2025-09-18 16:31:13+00:00,,,"RT @armentapuebla_: Subamos la guardia contra la #Obesidad, y la #Diabetes. 👊🏼👊🏼

🤗 Juntas y juntos nos ejercitamos con estos rings de box…",0,264,0,0,es,https://x.com/i/web/status/1968714435641426235,,True,False,False,1966992623371190733,"Subamos la guardia contra la #Obesidad, y la #Diabetes. 👊🏼👊🏼

🤗 Juntas y juntos nos ejercitamos con estos rings de box que van a ir a todo Puebla en remolque, además, alejamos a las y los jóvenes de los procesos disociativos, siguiendo el liderazgo de nuestra presidenta, la Dra. https://t.co/e6uz4SbD43",(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968714056832860609,2025-09-18 16:29:42+00:00,,,"RT @khokharr777: Day 8

#weightlossjourney https://t.co/io16ptzqpf",0,1,0,0,und,https://x.com/i/web/status/1968714056832860609,https://x.com/khokharr777/status/1968709190546845762/photo/1,True,False,False,1968709190546845762,"Day 8

#weightlossjourney https://t.co/io16ptzqpf https://t.co/zMrtKYDOy3",(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968712991932575847,2025-09-18 16:25:28+00:00,,,"#burnfat #weightloss #fitness #loseweightfast
#loseweight #loseweightquick #weightlossjourney 
#ikaria #juice #weightlosstips #healthcare #health 
Transform Your Body: This Delicious Juice 
Dissolves 62 LBs of Shocking Fat!
👉 https://t.co/wPMVr9NYma 👈 https://t.co/9Z8QV7JuQR",0,0,0,0,en,https://x.com/i/web/status/1968712991932575847,https://f.mtr.cool/bhxlmupziz https://x.com/WinJose8/status/1968712991932575847/photo/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968712620917301759,2025-09-18 16:24:00+00:00,,,"💌New #TitleStory announced!: #Nanomedicine as a Promising #Treatment Approach for #Obesity
✒️Abeer Alanazi, Oliviero L. Gobbo and et al.
😍Visit our homepage to read!
🔗https://t.co/UUxgoA02u3 https://t.co/YzhmMeBaIo",0,0,0,0,en,https://x.com/i/web/status/1968712620917301759,https://www.mdpi.com/journal/jnt https://x.com/JNT_MDPI/status/1968712620917301759/photo/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968710566404407681,2025-09-18 16:15:50+00:00,,,RT @Veronxveron: El índice mundial de #obesidad supera por primera vez al del bajo peso entre los niños y niñas en edad escolar y los adole…,0,0,0,0,es,https://x.com/i/web/status/1968710566404407681,,True,False,False,1968644351367532814,El índice mundial de #obesidad supera por primera vez al del bajo peso entre los niños y niñas en edad escolar y los adolescentes. #cuestiondepeso @UNICEFenEspanol https://t.co/UtcZJKrR6b,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968709913774903521,2025-09-18 16:13:14+00:00,,,"💉 #Mounjaro - Injection semaine 1
Petit conseil pratique : changer régulièrement le site d'injection (bras, cuisse, abdomen).
👉 Cela limite les rougeurs et petites démangeaisons locales.
Perso, j'ai commencé par le bras sous supervision médicale ✅
#PatientExpert #Obesite",0,0,0,0,fr,https://x.com/i/web/status/1968709913774903521,,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968709190546845762,2025-09-18 16:10:22+00:00,,,"Day 8

#weightlossjourney https://t.co/io16ptzqpf https://t.co/zMrtKYDOy3",1,1,1,0,und,https://x.com/i/web/status/1968709190546845762,https://x.com/khokharr777/status/1968709190546845762/photo/1 https://twitter.com/khokharr777/status/1968347270593863740,False,True,False,1968347270593863740,"Day 7

#weightlossjourney https://t.co/TRFyoo8Fw5 https://t.co/rl4VtGNU7T",(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968708851978392018,2025-09-18 16:09:01+00:00,,,Kind reminder ✨ #weightlossjourney https://t.co/jElaoFtFve,0,0,0,0,en,https://x.com/i/web/status/1968708851978392018,https://x.com/AlanN14228/status/1968708851978392018/photo/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968708084072669630,2025-09-18 16:05:58+00:00,,,"RT @DrLucyChambers: Results from the #SURPASS-PEDS trial announced today at #EASD2025 &amp; in @TheLancet

🔵Phase 3 trial involving 99 children…",0,1,0,0,en,https://x.com/i/web/status/1968708084072669630,,True,False,False,1968705448225194430,"Results from the #SURPASS-PEDS trial announced today at #EASD2025 &amp; in @TheLancet

🔵Phase 3 trial involving 99 children aged 10-17 yrs w #Type2Diabetes &amp; #obesity

🔵Received #tirzepatide or placebo

🔵At 30 weeks, significant ⬇️ HbA1c &amp; ⬇️BMI in the tirzepatide group vs placebo https://t.co/abj0JJARFH",(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968707776764383546,2025-09-18 16:04:45+00:00,,,"RT @PeerView: Tackling #Obesity in #PsoriaticArthritis: Discover how obesity affects PsA with Drs. Robert Eckel, M. Elaine Husni, &amp; Alexis…",0,3,0,0,en,https://x.com/i/web/status/1968707776764383546,,True,False,False,1967710250393293006,"Tackling #Obesity in #PsoriaticArthritis: Discover how obesity affects PsA with Drs. Robert Eckel, M. Elaine Husni, &amp; Alexis Ogdie on 9/23 at 7:00 PM EDT. https://t.co/qmkpbADeV4 #rheumatology https://t.co/s5Ab7nR6VM",(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968707243496407495,2025-09-18 16:02:38+00:00,,,#WellnessJourney #BeautyAndWellness #SelfCareFirst #GlowUp #SkinCareGoals #WeightLossJourney #BodyContour #YouthfulSkin #LaserHairRemoval #HealthyLiving #FeelYourBest #RevitalizeYourself #WellnessGoals #HealthAndBeauty #SkinRejuvenation #NonSurgical #TransformYourBody #CollagenBo,0,0,0,0,qht,https://x.com/i/web/status/1968707243496407495,,False,False,True,1968707242686853153,#MedicalWellness #PersonalizedCare #FutureOfHealth #BHRT #HormoneBalance,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968707128585077097,2025-09-18 16:02:10+00:00,,,"RT @JAMANetworkOpen: Although #obesity increases #cancer risk, greater obesity severity was associated with reduced rates of screenings lik…",0,1,0,0,en,https://x.com/i/web/status/1968707128585077097,,True,False,False,1968384461839462835,"Although #obesity increases #cancer risk, greater obesity severity was associated with reduced rates of screenings like mammography and colonoscopy, while screenings like FOBT increased with higher BMI levels. https://t.co/shRRwYj8eF https://t.co/iBh9wG8at8",(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968706836745343113,2025-09-18 16:01:01+00:00,,,"If #obesity is a disease, it’s one manufactured by #policy, sold by #industry, and blamed on #patients and their #doctors.

https://t.co/RG1YBeAQVg https://t.co/8zWdVxiAGE",0,0,0,0,en,https://x.com/i/web/status/1968706836745343113,https://www.pcplens.com/p/obesity-a-symptom-of-the-system https://x.com/sbansalmd/status/1968706836745343113/video/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968706826242765255,2025-09-18 16:00:58+00:00,,,"RT @DanielJDrucker: Worth a read for context on the ""lean mass muscle loss"" #obesity GLP-1 medicine debate. Keep an eye on muscle function…",0,17,0,0,en,https://x.com/i/web/status/1968706826242765255,,True,False,False,1968604395676848577,"Worth a read for context on the ""lean mass muscle loss"" #obesity GLP-1 medicine debate. Keep an eye on muscle function and health, diet quality and resistance #exercise and not just the DXA scan  @SA_Diabetes @MolMetab #weightloss  https://t.co/W4fx6PqplL https://t.co/Z0CpGcVN19",(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968705540772536398,2025-09-18 15:55:52+00:00,,,Pull day done. Excellent lift! #gymmotivation #heavymusicheavylifting #LetsGoOilers #TusksUp #TakeNote #Saints    #fitness #liftheavy #UVU #fitlife #weightlossjourney #RIPCharlieKirk #ChristIsKing https://t.co/2SWMsNjzxi,0,0,0,0,en,https://x.com/i/web/status/1968705540772536398,https://x.com/PoppaRusty/status/1968705540772536398/photo/1 https://x.com/PoppaRusty/status/1968705540772536398/photo/1 https://x.com/PoppaRusty/status/1968705540772536398/photo/1 https://x.com/PoppaRusty/status/1968705540772536398/photo/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
1968705448225194430,2025-09-18 15:55:30+00:00,,,"Results from the #SURPASS-PEDS trial announced today at #EASD2025 &amp; in @TheLancet

🔵Phase 3 trial involving 99 children aged 10-17 yrs w #Type2Diabetes &amp; #obesity

🔵Received #tirzepatide or placebo

🔵At 30 weeks, significant ⬇️ HbA1c &amp; ⬇️BMI in the tirzepatide group vs placebo https://t.co/abj0JJARFH",3,1,1,0,en,https://x.com/i/web/status/1968705448225194430,https://x.com/DrLucyChambers/status/1968705448225194430/photo/1,False,False,False,,,(#GLP1 OR #GLP-1 OR #Semaglutide OR #Ozempic OR #Wegovy OR #Mounjaro OR #Obesity OR #WeightLossJourney OR #ObesityTreatment OR #WeightManagement OR #GLP1Drugs OR #GLP1Medications OR #Obesidad OR #SaludMetabólica OR #EfectosSecundariosGLP1 OR #MedicamentosObesidad),glp1,#GLP1 #GLP-1 #Semaglutide #Ozempic #Wegovy #Mounjaro #Obesity #WeightLossJourney #ObesityTreatment #WeightManagement #GLP1Drugs #GLP1Medications #Obesidad #SaludMetabólica #EfectosSecundariosGLP1 #MedicamentosObesidad,,,,2025-09-18T17:15:02Z
